CAMIS,Timestamp,Temperature_F,Humidity_percent,Air_Quality_Index,Surface_Score,Risk_Flag
50044610,2025-08-02 23:28:53,66.2,57.5,68.4,65.3,high
50044610,2025-08-04 18:22:59,78.8,48.1,49.7,63.2,high
50044610,2025-08-11 04:27:14,77.0,27.3,53.6,96.8,normal
50140961,2025-08-05 04:44:03,66.2,41.5,66.8,72.4,warning
50140961,2025-08-03 18:37:29,68.2,50.2,46.1,72.3,warning
50140961,2025-08-03 00:50:20,82.7,36.2,35.3,68.0,high
50140961,2025-08-12 21:36:19,75.1,56.0,67.8,96.7,normal
50140961,2025-08-13 02:18:46,70.6,45.5,48.1,82.7,normal
50140961,2025-08-01 02:47:26,73.2,21.9,53.2,84.8,normal
50140961,2025-08-04 11:43:58,76.2,46.7,46.0,79.6,warning
50140961,2025-08-11 07:17:12,74.1,45.0,55.7,94.6,normal
50140961,2025-08-06 13:54:45,73.5,42.1,36.0,96.7,normal
50140961,2025-08-04 02:58:52,72.0,45.6,71.2,81.0,normal
50161189,2025-08-02 04:50:17,67.0,46.3,52.4,91.3,normal
50161189,2025-08-10 14:51:17,77.4,34.7,36.0,95.1,normal
50161189,2025-08-08 07:06:16,59.1,39.1,45.5,66.2,high
50161189,2025-08-06 15:33:13,76.6,49.0,58.4,66.6,high
50161189,2025-08-09 10:38:22,72.3,46.4,42.1,69.5,high
50161189,2025-08-13 14:20:06,64.5,47.5,34.2,73.3,warning
50161189,2025-08-06 18:15:12,66.6,28.1,58.5,69.1,high
50161189,2025-08-12 01:39:56,77.4,29.9,24.8,81.7,normal
50161189,2025-08-11 12:25:27,72.2,31.3,71.6,91.2,normal
50161189,2025-08-06 20:37:41,60.7,48.8,79.8,68.2,high
41058883,2025-08-03 09:59:06,61.6,58.8,19.3,74.6,warning
41058883,2025-08-03 22:48:24,71.1,31.0,50.5,67.6,high
41058883,2025-08-11 00:24:30,71.5,33.5,50.1,66.1,high
41058883,2025-08-11 23:02:10,75.3,47.9,71.3,76.8,warning
41058883,2025-08-04 00:08:41,64.6,43.9,63.6,73.5,warning
41058883,2025-08-10 17:25:53,72.3,48.9,53.0,88.6,normal
41058883,2025-08-13 12:04:20,67.6,42.3,60.0,63.0,high
41058883,2025-08-01 00:57:32,77.8,40.3,58.0,72.1,warning
41058883,2025-08-13 01:09:24,69.2,29.6,44.9,62.5,high
41058883,2025-08-01 04:34:36,68.2,33.6,32.4,94.2,normal
50158105,2025-08-11 23:16:32,84.1,53.1,77.2,82.4,warning
50158105,2025-08-09 00:34:44,69.6,31.7,46.0,67.4,high
50158105,2025-08-12 14:01:18,79.6,40.9,16.2,65.9,high
50158105,2025-08-08 20:02:10,68.8,32.0,61.2,62.6,high
50158105,2025-08-08 12:53:52,70.0,56.7,45.4,69.1,high
50158105,2025-08-05 23:07:01,78.5,54.7,54.9,77.6,warning
50158105,2025-08-13 06:35:20,70.3,46.3,54.0,73.9,warning
50158105,2025-08-07 04:48:39,66.6,49.5,44.9,60.8,high
50158105,2025-08-07 19:06:08,66.1,54.9,34.0,83.8,normal
50158105,2025-08-08 20:51:20,72.0,37.2,34.8,93.8,normal
50127525,2025-08-13 17:55:27,75.4,34.3,32.3,72.2,warning
50127525,2025-08-01 23:53:32,72.5,51.7,56.1,79.1,warning
50127525,2025-08-12 06:09:29,73.2,33.1,77.4,69.5,high
50127525,2025-08-08 01:06:48,72.8,53.3,65.2,95.2,normal
50127525,2025-08-07 10:39:56,72.1,41.2,61.2,80.3,normal
50127525,2025-08-05 12:55:24,71.9,59.7,61.9,97.7,normal
50127525,2025-08-11 13:34:18,70.2,42.9,65.0,86.6,normal
50127525,2025-08-13 17:37:33,71.4,46.2,73.0,84.9,normal
50127525,2025-08-08 08:45:45,68.6,29.1,53.1,89.1,normal
50127525,2025-08-08 19:17:23,73.3,46.8,42.2,71.4,warning
41011282,2025-08-12 03:06:39,72.8,42.9,44.2,77.2,warning
41011282,2025-08-11 13:33:49,76.4,48.8,62.1,64.1,high
41011282,2025-08-13 05:48:56,69.9,42.6,39.5,91.7,normal
41011282,2025-08-05 23:39:40,75.0,41.9,29.4,66.1,high
41011282,2025-08-12 07:44:19,68.4,46.0,54.9,97.7,normal
41011282,2025-08-05 05:49:03,77.3,59.0,39.0,87.5,normal
41011282,2025-08-11 13:11:37,68.3,44.2,51.2,74.5,warning
41011282,2025-08-11 18:20:17,64.5,45.7,71.5,90.1,normal
41011282,2025-08-11 01:38:23,67.6,42.4,65.1,67.5,high
41011282,2025-08-10 06:29:25,73.8,47.7,50.8,79.8,warning
41447901,2025-08-09 13:53:02,79.3,44.3,51.0,62.6,high
41447901,2025-08-09 22:04:24,75.2,56.2,39.5,85.5,normal
41447901,2025-08-06 14:55:37,66.9,56.3,63.8,84.4,normal
41447901,2025-08-13 04:26:14,73.6,50.6,54.3,76.8,warning
41447901,2025-08-04 06:57:16,74.5,53.1,42.2,79.9,warning
41447901,2025-08-11 06:05:04,69.9,52.7,76.9,98.8,normal
41447901,2025-08-03 10:08:07,73.7,52.7,42.4,90.3,normal
41447901,2025-08-01 07:18:35,71.9,51.1,53.4,87.9,normal
41447901,2025-08-02 23:33:24,71.2,54.7,57.2,83.4,normal
41447901,2025-08-05 18:48:14,69.3,56.0,73.9,67.7,high
50044777,2025-08-12 10:43:06,72.4,41.7,33.0,69.2,high
50044777,2025-08-05 08:12:53,66.1,51.4,51.7,61.6,high
50044777,2025-08-06 18:21:48,72.2,51.5,52.7,86.3,normal
50044777,2025-08-11 08:54:49,66.5,30.9,63.9,78.2,warning
50044777,2025-08-07 03:41:04,68.4,47.6,99.9,68.1,high
50044777,2025-08-05 10:53:21,69.4,37.6,41.9,92.1,normal
50044777,2025-08-11 04:39:01,66.6,55.7,70.1,80.8,normal
50044777,2025-08-09 02:32:13,64.5,38.9,63.8,76.2,warning
50044777,2025-08-07 08:44:36,81.9,45.1,59.1,96.7,warning
50044777,2025-08-05 16:37:06,65.4,33.6,9.9,71.7,warning
40373462,2025-08-06 09:19:17,69.5,35.2,59.9,78.1,warning
40373462,2025-08-01 11:36:35,61.9,40.0,24.1,85.6,normal
40373462,2025-08-06 17:31:30,68.5,40.2,32.3,83.0,normal
40373462,2025-08-08 14:01:21,73.2,45.4,51.2,80.6,normal
40373462,2025-08-11 21:40:53,66.0,30.4,46.9,96.7,normal
40373462,2025-08-06 09:18:18,76.2,41.3,70.6,62.1,high
40373462,2025-08-07 08:13:50,77.6,44.5,41.7,87.9,normal
40373462,2025-08-02 18:12:54,68.3,37.4,42.1,74.0,warning
40373462,2025-08-07 01:02:12,71.7,39.4,41.0,66.0,high
40373462,2025-08-13 23:31:25,66.9,40.5,34.6,73.9,warning
50121480,2025-08-09 06:50:50,69.2,33.7,64.5,79.6,warning
50121480,2025-08-07 02:27:35,73.8,46.4,77.1,70.8,warning
50121480,2025-08-02 23:02:52,70.1,46.2,67.8,80.7,normal
50121480,2025-08-07 15:58:16,65.0,49.9,53.8,68.3,high
50121480,2025-08-06 00:45:11,70.6,34.7,38.8,73.3,warning
50121480,2025-08-09 18:35:18,75.6,61.1,56.6,73.8,warning
50121480,2025-08-06 11:55:26,63.5,54.4,72.4,70.5,warning
50121480,2025-08-09 11:11:22,74.7,35.0,47.8,85.5,normal
50121480,2025-08-12 02:55:59,74.8,46.7,58.5,70.3,warning
50121480,2025-08-02 17:50:33,67.3,41.4,47.9,92.6,normal
50173863,2025-08-07 20:41:11,72.4,67.2,30.4,86.5,normal
50173863,2025-08-01 08:51:52,65.5,49.6,68.0,63.8,high
50173863,2025-08-07 00:53:49,74.2,58.1,3.6,85.8,normal
50173863,2025-08-10 19:30:06,69.6,47.1,39.1,97.3,normal
50173863,2025-08-07 19:25:50,74.4,42.4,66.9,61.4,high
50173863,2025-08-02 23:14:05,72.2,49.5,67.6,87.8,normal
50173863,2025-08-03 08:38:17,72.8,33.1,91.0,70.5,warning
50173863,2025-08-08 18:03:01,71.1,59.9,20.2,70.9,warning
50173863,2025-08-10 13:37:27,70.2,44.6,53.0,92.5,normal
50173863,2025-08-07 08:54:35,74.9,41.0,49.5,99.1,normal
41675163,2025-08-12 02:27:35,75.8,44.6,43.5,72.2,warning
41675163,2025-08-12 18:06:16,72.6,39.8,36.5,68.6,high
41675163,2025-08-11 02:58:49,67.5,48.9,54.9,62.1,high
41675163,2025-08-13 01:56:51,76.8,60.1,25.3,74.0,warning
41675163,2025-08-05 19:49:01,73.0,63.7,43.5,84.3,normal
41675163,2025-08-10 06:20:32,78.7,52.3,53.0,87.6,normal
41675163,2025-08-13 02:00:34,79.7,21.3,31.4,77.5,warning
41675163,2025-08-13 17:56:42,70.8,46.0,58.4,89.8,normal
41675163,2025-08-06 10:00:09,84.8,36.9,33.6,91.9,warning
41675163,2025-08-11 09:23:11,70.9,64.3,32.6,99.8,normal
50002055,2025-08-07 04:18:13,83.7,44.0,43.8,99.4,warning
50002055,2025-08-07 21:06:28,72.2,56.9,66.3,61.5,high
50002055,2025-08-03 15:01:31,71.2,42.4,55.6,90.3,normal
50002055,2025-08-05 09:31:30,72.7,42.6,54.5,74.6,warning
50002055,2025-08-08 23:41:02,75.5,40.7,50.8,69.0,high
50002055,2025-08-04 00:57:40,73.4,29.6,38.1,88.3,normal
50002055,2025-08-06 15:53:59,75.1,55.4,69.1,77.7,warning
50002055,2025-08-03 16:28:05,65.0,23.6,40.5,84.3,normal
50002055,2025-08-06 01:23:12,75.3,58.3,46.6,92.6,normal
50002055,2025-08-12 19:22:57,77.0,52.6,46.8,80.9,normal
50054132,2025-08-12 19:32:43,69.1,38.5,58.4,96.9,normal
50054132,2025-08-02 22:23:01,69.6,32.6,54.6,89.7,normal
50054132,2025-08-04 22:42:40,73.1,34.7,52.6,96.7,normal
50054132,2025-08-13 00:09:38,69.0,40.9,66.9,72.0,warning
50054132,2025-08-06 02:48:07,73.6,36.3,43.4,69.3,high
50054132,2025-08-10 22:30:12,67.0,36.1,16.3,86.4,normal
50054132,2025-08-04 07:33:51,76.0,49.3,35.5,60.7,high
50054132,2025-08-09 21:38:47,72.0,35.2,50.1,80.1,normal
50054132,2025-08-02 11:33:22,66.9,48.3,64.9,86.6,normal
50054132,2025-08-03 02:58:27,69.7,49.7,41.4,67.5,high
50171802,2025-08-03 19:20:10,80.3,65.1,58.6,79.7,warning
50171802,2025-08-11 21:24:44,75.9,63.4,25.0,86.1,normal
50171802,2025-08-11 20:55:38,68.5,48.8,42.3,75.3,warning
50171802,2025-08-13 02:58:07,73.1,41.4,39.9,88.2,normal
50171802,2025-08-10 20:03:21,69.7,41.7,69.0,73.7,warning
50171802,2025-08-02 10:38:32,76.4,51.3,30.3,97.6,normal
50171802,2025-08-08 23:00:12,59.1,38.9,39.4,73.7,warning
50171802,2025-08-10 12:36:59,72.5,61.0,52.4,93.9,normal
50171802,2025-08-03 17:57:12,72.9,47.8,39.8,95.8,normal
50171802,2025-08-04 15:59:53,74.0,40.7,81.7,63.2,high
50105545,2025-08-05 02:56:41,64.8,46.0,48.4,73.3,warning
50105545,2025-08-06 18:58:45,70.4,36.2,59.9,65.1,high
50105545,2025-08-06 12:13:56,68.6,43.4,48.4,84.4,normal
50105545,2025-08-05 22:15:10,71.0,30.2,41.5,89.8,normal
50105545,2025-08-09 22:30:24,60.5,51.2,56.3,72.8,warning
50105545,2025-08-08 05:37:22,81.2,45.6,73.3,79.0,warning
50105545,2025-08-06 17:00:14,61.7,51.2,38.7,75.1,warning
50105545,2025-08-08 07:45:20,70.1,67.4,39.0,79.3,warning
50105545,2025-08-13 17:01:34,74.1,40.8,54.2,97.4,normal
50105545,2025-08-13 22:25:30,84.6,39.2,68.5,77.6,warning
50132800,2025-08-04 02:02:12,72.1,42.6,41.5,62.2,high
50132800,2025-08-11 05:31:36,83.3,39.1,62.1,71.0,warning
50132800,2025-08-11 09:55:33,70.2,38.2,33.5,71.2,warning
50132800,2025-08-08 14:19:54,66.4,33.6,40.2,71.5,warning
50132800,2025-08-11 00:37:09,70.7,57.5,52.3,89.0,normal
50132800,2025-08-06 17:37:11,67.4,39.5,56.6,90.0,normal
50132800,2025-08-13 16:42:10,67.8,18.2,35.0,68.2,high
50132800,2025-08-01 15:38:32,74.5,59.4,51.1,68.8,high
50132800,2025-08-07 12:32:32,71.1,30.7,48.8,64.7,high
50132800,2025-08-01 01:01:27,73.4,39.0,31.0,98.1,normal
50166720,2025-08-02 09:39:51,68.7,42.5,53.5,93.3,normal
50166720,2025-08-06 22:17:47,71.5,45.0,52.6,67.8,high
50166720,2025-08-11 10:08:18,77.9,56.9,33.2,82.7,normal
50166720,2025-08-11 19:51:15,74.6,53.1,43.1,94.1,normal
50166720,2025-08-12 09:43:37,69.6,48.8,55.9,66.9,high
50166720,2025-08-11 06:51:03,64.5,65.3,58.9,94.1,normal
50166720,2025-08-05 23:08:26,65.9,40.6,54.1,93.2,normal
50166720,2025-08-10 21:12:57,74.1,51.0,50.7,74.2,warning
50166720,2025-08-07 21:35:15,71.3,46.8,63.3,69.9,high
50166720,2025-08-07 04:03:22,73.0,52.1,54.2,80.2,normal
50041320,2025-08-12 16:40:21,85.3,23.2,48.1,78.1,high
50041320,2025-08-02 00:45:54,78.7,68.3,51.1,86.1,normal
50041320,2025-08-06 05:22:54,72.5,52.2,50.7,81.5,normal
50041320,2025-08-08 22:10:51,65.5,43.4,53.4,85.7,normal
50041320,2025-08-06 18:25:13,77.1,50.2,33.1,63.5,high
50041320,2025-08-10 07:59:13,73.8,34.7,43.0,86.3,normal
50041320,2025-08-10 04:14:53,74.0,42.6,40.8,83.1,normal
50041320,2025-08-08 05:03:52,73.1,54.8,71.8,86.9,normal
50041320,2025-08-03 17:23:29,72.9,60.5,60.6,95.0,normal
50041320,2025-08-06 09:30:34,63.4,54.7,46.1,73.6,warning
50156068,2025-08-07 00:40:53,65.6,39.1,73.0,80.4,normal
50156068,2025-08-01 09:17:14,68.9,34.1,50.3,62.0,high
50156068,2025-08-11 10:08:45,71.0,32.3,63.3,97.6,normal
50156068,2025-08-03 14:21:27,62.9,37.2,46.9,88.2,normal
50156068,2025-08-09 08:41:32,71.8,43.3,53.6,74.9,warning
50156068,2025-08-04 19:17:42,60.9,46.2,38.9,90.1,normal
50156068,2025-08-06 07:37:18,70.9,46.0,52.8,76.5,warning
50156068,2025-08-06 06:34:43,76.1,49.7,57.7,72.6,warning
50156068,2025-08-07 16:05:33,74.3,37.8,44.7,88.0,normal
50156068,2025-08-01 22:52:54,73.2,51.4,23.4,96.5,normal
50096994,2025-08-12 07:37:19,68.7,29.5,62.9,89.7,normal
50096994,2025-08-06 20:36:02,74.3,50.1,52.9,66.9,high
50096994,2025-08-08 22:39:22,68.1,42.9,41.6,96.8,normal
50096994,2025-08-07 18:43:20,74.0,52.9,31.3,62.1,high
50096994,2025-08-01 20:07:57,68.7,49.4,51.6,62.8,high
50096994,2025-08-11 10:49:39,72.1,45.5,62.4,65.6,high
50096994,2025-08-10 21:44:14,73.6,57.1,42.2,85.4,normal
50096994,2025-08-07 02:49:43,64.3,35.7,72.1,93.4,normal
50096994,2025-08-02 15:23:26,73.9,41.7,44.9,63.7,high
50096994,2025-08-01 23:49:11,72.2,53.5,49.2,81.7,normal
50141013,2025-08-04 11:13:04,65.5,49.0,50.3,67.3,high
50141013,2025-08-01 20:08:18,71.7,49.4,33.3,63.3,high
50141013,2025-08-07 17:20:04,59.5,46.6,69.9,75.7,warning
50141013,2025-08-03 13:14:08,72.8,29.0,47.3,64.5,high
50141013,2025-08-06 07:44:24,69.3,39.2,38.8,93.5,normal
50141013,2025-08-07 13:12:51,65.9,50.6,52.5,76.7,warning
50141013,2025-08-03 10:53:15,64.9,46.8,51.7,98.7,normal
50141013,2025-08-13 20:50:52,78.3,53.8,39.4,88.7,normal
50141013,2025-08-13 23:10:18,68.2,55.1,21.7,80.5,normal
50141013,2025-08-10 04:09:11,76.6,54.2,48.6,90.2,normal
50148768,2025-08-09 20:27:38,74.7,49.5,35.5,71.3,warning
50148768,2025-08-03 06:44:19,64.2,39.8,60.1,93.5,normal
50148768,2025-08-07 05:44:04,70.5,45.7,38.0,94.3,normal
50148768,2025-08-03 08:00:40,69.7,57.0,52.0,74.8,warning
50148768,2025-08-04 03:28:57,75.2,43.9,47.8,67.3,high
50148768,2025-08-06 19:51:51,68.1,46.9,63.4,91.7,normal
50148768,2025-08-05 23:12:00,76.5,39.8,67.4,76.1,warning
50148768,2025-08-02 13:40:26,67.4,46.9,54.8,67.3,high
50148768,2025-08-09 00:32:54,69.9,43.2,67.0,80.2,normal
50148768,2025-08-12 23:42:23,67.2,48.9,71.9,88.4,normal
50173007,2025-08-06 06:05:02,68.9,41.5,55.8,68.6,high
50173007,2025-08-09 14:32:50,81.4,18.8,40.1,66.1,high
50173007,2025-08-10 01:22:18,73.8,69.0,54.4,88.3,normal
50173007,2025-08-13 10:10:17,74.0,62.0,48.0,89.3,normal
50173007,2025-08-01 07:24:23,75.0,46.8,70.0,71.8,warning
50173007,2025-08-01 01:06:11,72.7,22.5,58.8,69.7,high
50173007,2025-08-03 02:51:47,72.5,48.1,59.0,89.4,normal
50173007,2025-08-08 02:13:38,68.7,43.6,58.0,88.7,normal
50173007,2025-08-06 01:53:26,66.4,39.4,28.4,81.7,normal
50173007,2025-08-02 05:32:58,70.4,43.6,53.6,67.7,high
50139546,2025-08-07 11:18:32,70.9,62.2,70.2,77.1,warning
50139546,2025-08-08 12:50:44,75.3,56.0,66.8,63.3,high
50139546,2025-08-02 23:20:54,80.1,51.8,42.8,98.8,warning
50139546,2025-08-10 09:21:30,73.6,49.1,49.0,69.5,high
50139546,2025-08-06 19:49:44,71.3,39.5,63.6,90.1,normal
50139546,2025-08-09 23:50:38,64.0,44.4,93.0,89.7,normal
50139546,2025-08-11 10:45:47,73.9,39.6,75.8,68.1,high
50139546,2025-08-09 10:32:15,73.4,48.0,61.6,86.4,normal
50139546,2025-08-08 20:30:17,70.6,44.2,60.5,95.7,normal
50139546,2025-08-10 19:18:58,81.8,27.0,43.6,70.0,warning
50145270,2025-08-13 15:51:48,72.2,31.7,68.6,90.2,normal
50145270,2025-08-07 08:44:17,65.2,61.7,64.2,91.0,normal
50145270,2025-08-06 09:16:47,62.5,36.5,41.5,95.0,normal
50145270,2025-08-07 06:40:56,73.9,52.1,76.6,93.5,normal
50145270,2025-08-04 16:10:08,71.9,24.3,29.5,78.5,warning
50145270,2025-08-12 21:33:04,66.3,38.2,46.4,75.0,warning
50145270,2025-08-03 07:32:46,66.9,48.6,35.7,76.2,warning
50145270,2025-08-06 06:06:10,81.1,38.1,65.3,70.6,warning
50145270,2025-08-08 02:12:43,68.9,48.0,44.2,94.7,normal
50145270,2025-08-05 00:50:22,67.7,68.4,42.4,72.4,warning
50136111,2025-08-07 00:51:40,71.0,26.9,55.6,79.8,warning
50136111,2025-08-08 09:46:32,70.2,33.2,51.6,70.9,warning
50136111,2025-08-06 00:36:49,69.8,47.1,58.1,82.0,normal
50136111,2025-08-03 10:37:07,76.7,33.1,70.8,64.8,high
50136111,2025-08-05 00:24:51,80.3,51.0,21.7,64.8,high
50136111,2025-08-08 08:20:43,70.0,39.2,33.7,97.9,normal
50136111,2025-08-13 04:53:30,69.7,48.9,48.1,85.1,normal
50136111,2025-08-06 08:19:13,76.6,41.9,65.4,87.2,normal
50136111,2025-08-04 04:46:58,79.9,23.3,54.4,98.9,normal
50136111,2025-08-07 02:09:06,72.8,50.6,37.3,84.6,normal
50142986,2025-08-08 00:21:11,74.8,45.1,47.7,97.8,normal
50142986,2025-08-10 22:32:26,70.5,59.3,26.9,78.8,warning
50142986,2025-08-11 00:57:52,73.6,38.7,32.5,76.2,warning
50142986,2025-08-12 13:02:31,75.2,63.1,85.3,79.2,warning
50142986,2025-08-05 03:29:48,71.3,28.4,43.1,79.2,warning
50142986,2025-08-08 17:13:01,83.3,52.2,67.9,95.5,warning
50142986,2025-08-07 15:19:28,71.7,41.0,49.5,62.0,high
50142986,2025-08-09 02:31:04,73.0,49.2,48.4,93.0,normal
50142986,2025-08-05 00:26:54,77.6,48.3,51.7,98.4,normal
50142986,2025-08-01 23:49:26,82.3,42.3,47.4,64.5,high
41506337,2025-08-07 12:41:12,71.3,47.5,63.3,89.8,normal
41506337,2025-08-08 17:27:09,68.3,52.0,44.7,84.2,normal
41506337,2025-08-06 17:17:06,66.4,46.0,41.9,67.3,high
41506337,2025-08-12 23:50:16,74.1,39.7,49.4,88.9,normal
41506337,2025-08-05 00:52:57,70.6,49.0,56.4,92.9,normal
41506337,2025-08-02 05:08:52,68.6,43.7,48.6,94.6,normal
41506337,2025-08-04 17:25:47,68.5,42.3,63.6,91.3,normal
41506337,2025-08-02 22:05:27,68.6,37.0,54.6,67.9,high
41506337,2025-08-09 20:56:30,68.8,31.4,46.5,88.5,normal
41506337,2025-08-11 12:44:20,72.8,34.5,53.5,99.9,normal
50078675,2025-08-09 06:45:37,69.3,61.3,54.8,68.8,high
50078675,2025-08-05 17:03:47,71.3,44.4,65.3,73.8,warning
50078675,2025-08-07 16:04:38,80.1,55.4,52.7,68.1,high
50078675,2025-08-11 18:06:46,68.8,47.9,32.5,73.8,warning
50078675,2025-08-06 00:26:41,75.6,54.7,43.5,80.5,normal
50078675,2025-08-01 10:35:56,66.1,60.9,47.2,79.3,warning
50078675,2025-08-02 02:57:50,72.8,37.6,52.3,96.8,normal
50078675,2025-08-09 15:15:17,78.9,44.1,20.1,92.5,normal
50078675,2025-08-11 12:00:11,77.7,50.4,36.9,83.9,normal
50078675,2025-08-03 13:59:05,67.8,65.3,9.4,68.9,high
50166409,2025-08-07 02:14:38,77.7,40.4,55.9,70.4,warning
50166409,2025-08-07 15:56:46,69.4,55.9,49.7,97.3,normal
50166409,2025-08-09 15:40:14,68.6,45.9,39.0,88.8,normal
50166409,2025-08-09 12:50:29,72.4,49.9,51.5,67.6,high
50166409,2025-08-01 20:05:48,75.1,57.9,62.2,70.9,warning
50166409,2025-08-07 15:37:47,76.0,36.5,63.5,99.5,normal
50166409,2025-08-02 16:57:39,66.2,59.1,59.9,65.6,high
50166409,2025-08-13 08:54:31,65.9,48.9,67.0,74.3,warning
50166409,2025-08-06 16:52:00,68.1,35.6,47.6,84.7,normal
50166409,2025-08-05 13:47:33,69.4,42.3,39.2,87.1,normal
50086291,2025-08-10 01:02:16,68.4,49.5,53.3,71.8,warning
50086291,2025-08-09 23:00:03,78.1,63.1,36.2,61.9,high
50086291,2025-08-12 08:35:46,67.4,38.5,60.0,63.9,high
50086291,2025-08-12 05:45:09,71.4,38.0,73.7,78.9,warning
50086291,2025-08-06 06:57:21,74.1,41.9,45.6,66.4,high
50086291,2025-08-05 18:41:59,63.1,35.9,77.7,86.2,normal
50086291,2025-08-12 19:19:49,71.2,44.4,50.4,84.6,normal
50086291,2025-08-12 10:03:53,78.6,33.9,59.3,81.4,normal
50086291,2025-08-02 01:14:55,68.2,47.4,42.4,63.2,high
50086291,2025-08-12 18:46:41,73.2,49.5,51.2,83.2,normal
50017524,2025-08-12 05:41:41,72.5,52.0,76.2,69.0,high
50017524,2025-08-12 00:59:26,70.5,30.5,63.5,67.0,high
50017524,2025-08-10 18:51:37,82.9,42.3,70.1,79.5,warning
50017524,2025-08-10 01:48:48,76.2,55.7,54.2,99.3,normal
50017524,2025-08-05 17:02:07,79.5,29.7,62.4,74.8,warning
50017524,2025-08-04 16:00:21,73.9,52.9,23.4,70.3,warning
50017524,2025-08-13 16:22:17,73.5,52.0,23.2,95.6,normal
50017524,2025-08-13 08:42:21,76.5,52.1,51.6,74.4,warning
50017524,2025-08-10 04:52:05,61.7,49.5,38.0,64.2,high
50017524,2025-08-03 01:21:42,72.3,56.7,27.2,64.2,high
50061226,2025-08-03 00:04:48,79.6,50.7,4.8,97.4,normal
50061226,2025-08-10 01:55:28,73.9,51.6,56.1,96.0,normal
50061226,2025-08-03 17:35:02,66.9,39.3,97.0,60.4,high
50061226,2025-08-06 18:42:45,67.9,59.9,28.4,96.5,normal
50061226,2025-08-11 14:03:43,63.6,51.9,55.2,62.7,high
50061226,2025-08-01 22:43:46,64.9,53.5,35.0,97.7,normal
50061226,2025-08-10 17:35:11,70.4,34.4,55.2,70.1,warning
50061226,2025-08-13 03:11:40,63.6,60.6,23.7,69.7,high
50061226,2025-08-08 09:37:13,73.7,34.0,30.0,78.4,warning
50061226,2025-08-08 18:06:10,75.9,54.0,55.0,96.8,normal
41516545,2025-08-13 01:06:24,68.3,36.0,57.0,83.8,normal
41516545,2025-08-05 11:59:02,76.8,46.9,55.6,68.3,high
41516545,2025-08-04 20:30:35,65.3,52.5,41.7,95.3,normal
41516545,2025-08-08 15:34:48,76.8,29.7,60.4,78.1,warning
41516545,2025-08-12 16:00:08,70.1,56.6,38.9,76.8,warning
41516545,2025-08-03 05:03:08,66.3,27.4,70.2,87.6,normal
41516545,2025-08-02 07:26:37,71.9,56.8,66.8,76.6,warning
41516545,2025-08-08 00:02:49,74.6,63.4,13.9,68.6,high
41516545,2025-08-04 17:34:49,70.6,56.8,64.2,79.3,warning
41516545,2025-08-03 01:43:57,78.5,47.9,43.9,98.1,normal
50143005,2025-08-02 04:55:34,73.2,46.0,56.8,71.8,warning
50143005,2025-08-06 01:31:13,81.2,47.1,42.0,81.3,warning
50143005,2025-08-12 07:25:33,74.3,46.8,37.6,96.7,normal
50143005,2025-08-01 23:31:51,60.8,45.2,50.0,97.5,normal
50143005,2025-08-07 02:50:44,75.9,35.9,56.0,60.2,high
50143005,2025-08-06 18:39:51,68.6,34.5,65.4,94.1,normal
50143005,2025-08-07 19:20:05,76.9,41.4,63.7,69.4,high
50143005,2025-08-08 05:04:07,69.7,40.2,70.0,79.2,warning
50143005,2025-08-03 22:26:20,74.0,35.4,50.5,70.5,warning
50143005,2025-08-08 05:00:10,69.2,39.5,45.0,89.7,normal
50120608,2025-08-01 10:42:04,78.7,43.0,74.9,62.0,high
50120608,2025-08-08 22:03:56,75.4,64.3,25.3,74.8,warning
50120608,2025-08-02 14:32:18,75.9,47.5,32.1,65.0,high
50120608,2025-08-12 01:29:41,73.0,39.9,40.9,78.7,warning
50120608,2025-08-11 02:38:48,70.3,61.5,56.6,96.1,normal
50120608,2025-08-02 17:43:38,67.3,59.6,47.0,95.0,normal
50120608,2025-08-06 19:30:43,68.1,45.8,27.8,69.7,high
50120608,2025-08-12 01:05:36,75.7,59.1,46.0,73.6,warning
50120608,2025-08-03 08:56:47,74.3,43.4,55.8,72.5,warning
50120608,2025-08-12 21:53:33,81.2,35.4,75.5,66.1,high
50124778,2025-08-01 08:14:49,70.7,45.0,49.9,99.4,normal
50124778,2025-08-05 21:12:49,78.0,31.5,42.2,64.5,high
50124778,2025-08-13 17:55:44,76.9,58.5,35.7,74.2,warning
50124778,2025-08-03 19:30:07,73.3,60.2,53.3,99.4,normal
50124778,2025-08-04 15:38:39,78.4,44.3,32.4,60.1,high
50124778,2025-08-03 21:51:35,62.9,36.6,51.9,87.2,normal
50124778,2025-08-05 04:05:09,71.3,33.7,37.6,77.4,warning
50124778,2025-08-02 08:18:43,63.7,30.1,51.8,96.2,normal
50124778,2025-08-12 06:46:10,74.7,56.6,44.3,89.4,normal
50124778,2025-08-11 19:24:26,73.6,37.1,54.8,64.3,high
50135014,2025-08-03 14:50:56,66.7,43.9,75.4,89.0,normal
50135014,2025-08-10 23:19:27,78.7,47.8,45.1,82.7,normal
50135014,2025-08-02 01:51:17,70.1,35.8,41.6,82.2,normal
50135014,2025-08-07 00:33:38,77.4,28.4,72.5,62.3,high
50135014,2025-08-09 20:41:11,76.4,34.3,57.8,66.1,high
50135014,2025-08-07 23:55:22,70.2,54.2,49.4,70.1,warning
50135014,2025-08-05 23:00:47,71.6,24.3,25.6,70.9,warning
